equipment_id,region,country,equipment_type,building_type,installation_year,equipment_age,contract_type,is_connected_2023,is_connected_2024,is_connected_2025
EQ01284,Greater China,China,Elevator,Residential,1995,30,Repair Only,True,False,False
EQ01285,Greater China,China,Elevator,Commercial,2007,18,Repair Only,False,True,False
EQ01286,Europe,Finland,Elevator,Industrial,2003,22,Basic Maintenance,False,True,True
EQ01287,Greater China,China,Elevator,Healthcare,1998,27,Full Maintenance,False,False,False
EQ01288,Greater China,China,Elevator,Industrial,1997,28,Full Maintenance,False,True,True
EQ01289,Greater China,China,Escalator,Public / Transport,2013,12,Full Maintenance,False,True,False
EQ01290,Greater China,China,Elevator,Residential,2010,15,Full Maintenance,False,False,True
EQ01291,Greater China,China,Escalator,Commercial,2002,23,Full Maintenance,False,False,True
EQ01292,Greater China,China,Elevator,Residential,2009,16,Basic Maintenance,True,False,False
EQ01293,Europe,Poland,Elevator,Residential,2009,16,Repair Only,True,True,True
EQ01294,Americas,Canada,Elevator,Public / Transport,2000,25,Full Maintenance,False,False,False
EQ01295,Americas,Mexico,Elevator,Commercial,2014,11,Basic Maintenance,True,True,True
EQ01296,Greater China,China,Autowalk,Residential,2018,7,Full Maintenance,True,False,False
EQ01297,Greater China,China,Escalator,Residential,2018,7,Basic Maintenance,True,False,False
EQ01298,Greater China,China,Autowalk,Healthcare,2013,12,Basic Maintenance,True,False,False
EQ01299,Europe,Poland,Autowalk,Commercial,2010,15,Full Maintenance,True,False,False
EQ01300,Americas,USA,Elevator,Commercial,1996,29,Full Maintenance,False,True,False
EQ01301,Greater China,China,Elevator,Commercial,2003,22,Repair Only,False,True,False
EQ01302,APMEA,UAE,Elevator,Public / Transport,1997,28,Basic Maintenance,False,False,True
EQ01303,Greater China,China,Automatic Door,Commercial,2023,2,Repair Only,False,True,False
EQ01304,Europe,France,Escalator,Commercial,1999,26,Basic Maintenance,False,False,True
EQ01305,Americas,Canada,Elevator,Commercial,1999,26,Repair Only,True,True,True
EQ01306,APMEA,Saudi Arabia,Escalator,Industrial,2021,4,Full Maintenance,False,False,True
EQ01307,Americas,Mexico,Elevator,Commercial,2023,2,Full Maintenance,True,False,False
EQ01308,Americas,Mexico,Elevator,Residential,2017,8,Full Maintenance,False,True,False
EQ01309,Greater China,China,Elevator,Commercial,1995,30,Full Maintenance,False,False,True
EQ01310,Americas,Mexico,Escalator,Residential,1995,30,Full Maintenance,False,True,False
EQ01311,Greater China,China,Autowalk,Industrial,2006,19,Basic Maintenance,False,True,False
EQ01312,APMEA,Australia,Elevator,Residential,1999,26,Basic Maintenance,False,False,True
EQ01313,Europe,Netherlands,Elevator,Healthcare,1995,30,Full Maintenance,False,False,False
EQ01314,Americas,Canada,Elevator,Healthcare,2008,17,Repair Only,True,False,True
EQ01315,Europe,France,Escalator,Residential,2023,2,Full Maintenance,False,False,True
EQ01316,Europe,Finland,Elevator,Public / Transport,2004,21,Full Maintenance,False,True,True
EQ01317,Europe,Poland,Elevator,Industrial,2014,11,Basic Maintenance,False,False,False
EQ01318,Americas,Mexico,Elevator,Public / Transport,2014,11,Basic Maintenance,True,False,False
EQ01319,Greater China,China,Elevator,Residential,2002,23,Full Maintenance,False,True,True
EQ01320,Greater China,China,Elevator,Residential,2014,11,Full Maintenance,True,False,True
EQ01321,Greater China,China,Escalator,Residential,2001,24,Basic Maintenance,True,False,False
EQ01322,Greater China,China,Elevator,Public / Transport,1998,27,Full Maintenance,False,True,False
EQ01323,APMEA,UAE,Escalator,Commercial,2016,9,Full Maintenance,True,True,False
EQ01324,Greater China,China,Elevator,Commercial,1998,27,Basic Maintenance,False,True,False
EQ01325,APMEA,UAE,Elevator,Residential,2024,1,Full Maintenance,False,False,False
EQ01326,Greater China,China,Elevator,Commercial,2000,25,Full Maintenance,False,False,False
EQ01327,Greater China,China,Escalator,Residential,2012,13,Full Maintenance,False,True,False
EQ01328,Americas,Mexico,Autowalk,Commercial,2007,18,Repair Only,False,True,True
EQ01329,Americas,USA,Autowalk,Residential,1998,27,Repair Only,False,False,False
EQ01330,Europe,France,Elevator,Healthcare,1995,30,Full Maintenance,False,False,False
EQ01331,Europe,Germany,Elevator,Residential,2013,12,Full Maintenance,False,False,True
EQ01332,Americas,USA,Escalator,Industrial,2019,6,Full Maintenance,False,False,True
EQ01333,Greater China,China,Escalator,Commercial,2020,5,Full Maintenance,True,False,False
EQ01334,APMEA,UAE,Elevator,Commercial,2009,16,Full Maintenance,False,False,False
EQ01335,APMEA,South Korea,Escalator,Public / Transport,2018,7,Basic Maintenance,True,False,False
EQ01336,Americas,Canada,Elevator,Public / Transport,2015,10,Full Maintenance,True,False,True
EQ01337,Greater China,China,Elevator,Residential,2016,9,Full Maintenance,True,True,False
EQ01338,Americas,Brazil,Elevator,Healthcare,2009,16,Full Maintenance,False,True,True
EQ01339,Greater China,China,Elevator,Healthcare,2014,11,Full Maintenance,False,False,False
EQ01340,Greater China,China,Elevator,Healthcare,2019,6,Full Maintenance,False,True,False
EQ01341,Greater China,China,Elevator,Residential,2006,19,Full Maintenance,False,True,False
EQ01342,Europe,Germany,Elevator,Commercial,2019,6,Basic Maintenance,False,False,False
EQ01343,APMEA,Saudi Arabia,Elevator,Residential,2012,13,Basic Maintenance,False,True,False
EQ01344,Americas,Brazil,Elevator,Industrial,1999,26,Full Maintenance,False,True,False
EQ01345,Americas,Brazil,Escalator,Commercial,1995,30,Basic Maintenance,False,False,False
EQ01346,Europe,Netherlands,Elevator,Public / Transport,2005,20,Full Maintenance,False,False,True
EQ01347,Greater China,China,Elevator,Commercial,2011,14,Full Maintenance,False,True,False
EQ01348,Greater China,China,Elevator,Residential,2020,5,Basic Maintenance,False,False,False
EQ01349,APMEA,South Korea,Autowalk,Residential,1998,27,Full Maintenance,True,True,False
EQ01350,Greater China,China,Elevator,Industrial,2019,6,Basic Maintenance,False,False,True
EQ01351,APMEA,UAE,Elevator,Residential,2020,5,Basic Maintenance,False,True,False
EQ01352,Europe,Finland,Elevator,Public / Transport,1999,26,Repair Only,False,False,True
EQ01353,Europe,Netherlands,Escalator,Residential,2020,5,Repair Only,False,True,True
EQ01354,Americas,USA,Elevator,Public / Transport,2024,1,Full Maintenance,False,True,False
EQ01355,Europe,Finland,Elevator,Healthcare,2016,9,Repair Only,False,True,False
EQ01356,APMEA,India,Elevator,Industrial,2018,7,Basic Maintenance,False,False,True
EQ01357,APMEA,India,Elevator,Healthcare,2024,1,Basic Maintenance,True,False,False
EQ01358,Europe,Finland,Escalator,Commercial,2013,12,Full Maintenance,False,True,True
EQ01359,Greater China,China,Autowalk,Residential,2004,21,Repair Only,False,False,False
EQ01360,Europe,France,Elevator,Commercial,2020,5,Full Maintenance,True,True,False
EQ01361,APMEA,UAE,Escalator,Commercial,2013,12,Basic Maintenance,False,False,False
EQ01362,Greater China,China,Elevator,Public / Transport,2012,13,Full Maintenance,False,True,False
EQ01363,Europe,France,Elevator,Commercial,2002,23,Basic Maintenance,True,False,True
EQ01364,Europe,Sweden,Escalator,Residential,2017,8,Full Maintenance,False,False,True
EQ01365,Americas,USA,Elevator,Residential,1997,28,Full Maintenance,False,False,False
EQ01366,Greater China,China,Autowalk,Residential,2022,3,Full Maintenance,False,True,True
EQ01367,Americas,Brazil,Elevator,Residential,2004,21,Full Maintenance,True,True,False
EQ01368,APMEA,South Korea,Elevator,Public / Transport,1998,27,Full Maintenance,False,False,False
EQ01369,Greater China,China,Elevator,Commercial,2008,17,Full Maintenance,False,True,True
EQ01370,Greater China,China,Elevator,Residential,1996,29,Basic Maintenance,True,False,False
EQ01371,APMEA,Australia,Escalator,Residential,2015,10,Basic Maintenance,True,True,True
EQ01372,Greater China,China,Elevator,Industrial,2022,3,Basic Maintenance,False,True,True
EQ01373,APMEA,South Korea,Escalator,Residential,2020,5,Full Maintenance,False,True,False
EQ01374,Europe,Poland,Elevator,Public / Transport,1998,27,Full Maintenance,True,False,False
EQ01375,Greater China,China,Elevator,Residential,1998,27,Full Maintenance,False,False,True
EQ01376,APMEA,UAE,Automatic Door,Residential,2019,6,Repair Only,False,False,True
EQ01377,Europe,France,Escalator,Commercial,2022,3,Repair Only,False,True,False
EQ01378,Europe,Poland,Elevator,Residential,2008,17,Full Maintenance,True,False,True
EQ01379,Greater China,China,Escalator,Industrial,2009,16,Full Maintenance,False,False,True
EQ01380,Europe,Germany,Elevator,Commercial,2004,21,Repair Only,True,False,False
EQ01381,Greater China,China,Elevator,Residential,2021,4,Repair Only,False,True,False
EQ01382,Greater China,China,Elevator,Public / Transport,2014,11,Repair Only,False,False,True
EQ01383,APMEA,Australia,Automatic Door,Residential,2003,22,Basic Maintenance,False,False,False
EQ01384,Greater China,China,Elevator,Commercial,2003,22,Full Maintenance,False,False,False
EQ01385,Americas,Mexico,Escalator,Industrial,2021,4,Full Maintenance,False,True,True
EQ01386,Greater China,China,Elevator,Commercial,1995,30,Full Maintenance,False,True,True
EQ01387,Americas,Canada,Escalator,Public / Transport,2004,21,Full Maintenance,True,True,False
EQ01388,Greater China,China,Elevator,Commercial,2011,14,Full Maintenance,False,False,False
EQ01389,APMEA,South Korea,Escalator,Industrial,1999,26,Full Maintenance,True,True,True
EQ01390,Europe,Netherlands,Elevator,Residential,1997,28,Full Maintenance,False,False,True
EQ01391,Greater China,China,Escalator,Public / Transport,2019,6,Full Maintenance,False,False,True
EQ01392,Greater China,China,Automatic Door,Commercial,2021,4,Full Maintenance,False,False,False
EQ01393,Greater China,China,Escalator,Industrial,2019,6,Full Maintenance,False,False,False
EQ01394,Europe,Germany,Elevator,Residential,2021,4,Full Maintenance,False,False,False
EQ01395,Greater China,China,Autowalk,Residential,2011,14,Basic Maintenance,False,False,False
EQ01396,Americas,USA,Elevator,Residential,2019,6,Basic Maintenance,False,False,True
EQ01397,Europe,France,Escalator,Industrial,2006,19,Full Maintenance,True,False,True
EQ01398,Greater China,China,Autowalk,Healthcare,2014,11,Full Maintenance,False,False,True
EQ01399,Europe,Poland,Elevator,Commercial,2024,1,Full Maintenance,False,True,False
EQ01400,Americas,USA,Elevator,Commercial,2001,24,Basic Maintenance,False,False,False
EQ01401,Greater China,China,Elevator,Public / Transport,2006,19,Full Maintenance,True,True,True
EQ01402,Greater China,China,Elevator,Commercial,2009,16,Full Maintenance,False,True,True
EQ01403,Greater China,China,Elevator,Healthcare,1999,26,Repair Only,True,True,False
EQ01404,Americas,Canada,Elevator,Residential,1997,28,Full Maintenance,True,True,False
EQ01405,Americas,Brazil,Elevator,Industrial,2019,6,Full Maintenance,True,False,True
EQ01406,Europe,France,Elevator,Commercial,2024,1,Full Maintenance,False,False,True
EQ01407,APMEA,UAE,Elevator,Commercial,2007,18,Full Maintenance,False,False,True
EQ01408,Americas,Canada,Elevator,Industrial,1997,28,Full Maintenance,False,False,False
EQ01409,Europe,Germany,Autowalk,Healthcare,1996,29,Repair Only,True,True,False
EQ01410,APMEA,India,Elevator,Healthcare,2021,4,Full Maintenance,False,True,False
EQ01411,Greater China,China,Autowalk,Commercial,2008,17,Basic Maintenance,False,False,False
EQ01412,Greater China,China,Elevator,Commercial,2004,21,Full Maintenance,False,False,False
EQ01413,Greater China,China,Elevator,Commercial,2009,16,Full Maintenance,False,True,True
EQ01414,Greater China,China,Escalator,Public / Transport,2004,21,Full Maintenance,False,False,True
EQ01415,Europe,Poland,Elevator,Commercial,2009,16,Full Maintenance,False,False,False
EQ01416,APMEA,UAE,Elevator,Commercial,2020,5,Full Maintenance,False,False,True
EQ01417,Greater China,China,Elevator,Commercial,2012,13,Full Maintenance,False,False,False
EQ01418,Greater China,China,Elevator,Residential,2015,10,Repair Only,False,False,False
EQ01419,Europe,Finland,Elevator,Healthcare,2005,20,Full Maintenance,False,False,False
EQ01420,APMEA,Saudi Arabia,Elevator,Residential,2017,8,Full Maintenance,False,False,True
EQ01421,Greater China,China,Elevator,Commercial,2014,11,Full Maintenance,False,True,True
EQ01422,Europe,Finland,Elevator,Residential,1998,27,Full Maintenance,False,False,True
EQ01423,Greater China,China,Elevator,Residential,2012,13,Full Maintenance,True,False,False
EQ01424,Greater China,China,Elevator,Commercial,2002,23,Full Maintenance,False,True,True
EQ01425,APMEA,South Korea,Elevator,Commercial,2019,6,Full Maintenance,True,True,True
EQ01426,APMEA,India,Elevator,Industrial,2007,18,Full Maintenance,True,False,True
EQ01427,Greater China,China,Automatic Door,Commercial,2024,1,Basic Maintenance,True,False,False
EQ01428,APMEA,South Korea,Elevator,Commercial,1997,28,Full Maintenance,False,False,False
EQ01429,Europe,Sweden,Elevator,Residential,2018,7,Full Maintenance,False,True,False
EQ01430,APMEA,South Korea,Elevator,Public / Transport,2015,10,Basic Maintenance,False,False,False
EQ01431,Europe,Netherlands,Autowalk,Residential,2018,7,Repair Only,False,False,False
EQ01432,Europe,Finland,Elevator,Industrial,2004,21,Basic Maintenance,False,True,True
EQ01433,Europe,Finland,Automatic Door,Residential,2009,16,Full Maintenance,False,False,True
EQ01434,Americas,Mexico,Elevator,Industrial,2018,7,Basic Maintenance,False,True,False
EQ01435,Greater China,China,Elevator,Commercial,2001,24,Basic Maintenance,False,True,False
EQ01436,Greater China,China,Autowalk,Healthcare,2001,24,Full Maintenance,True,False,True
EQ01437,Greater China,China,Elevator,Commercial,2011,14,Repair Only,False,False,True
EQ01438,Americas,Brazil,Elevator,Residential,2010,15,Full Maintenance,False,True,False
EQ01439,Greater China,China,Escalator,Public / Transport,2003,22,Repair Only,False,False,True
EQ01440,Americas,Canada,Autowalk,Residential,2003,22,Basic Maintenance,False,True,False
EQ01441,APMEA,India,Elevator,Healthcare,2003,22,Basic Maintenance,False,True,True
EQ01442,Greater China,China,Elevator,Residential,2018,7,Basic Maintenance,False,False,True
EQ01443,Americas,Canada,Escalator,Public / Transport,2014,11,Full Maintenance,False,False,True
EQ01444,Europe,Poland,Escalator,Public / Transport,2019,6,Full Maintenance,False,True,False
EQ01445,APMEA,Saudi Arabia,Autowalk,Healthcare,2024,1,Repair Only,True,False,False
EQ01446,Greater China,China,Escalator,Healthcare,2009,16,Basic Maintenance,False,True,True
EQ01447,Americas,Canada,Elevator,Public / Transport,1997,28,Repair Only,False,False,False
EQ01448,Americas,Brazil,Autowalk,Industrial,1996,29,Repair Only,False,False,True
EQ01449,APMEA,UAE,Elevator,Residential,2003,22,Repair Only,False,False,True
EQ01450,Americas,Brazil,Elevator,Commercial,2022,3,Basic Maintenance,True,True,False
EQ01451,Europe,France,Elevator,Industrial,2010,15,Full Maintenance,True,False,True
EQ01452,Europe,Poland,Elevator,Healthcare,2003,22,Full Maintenance,False,False,False
EQ01453,APMEA,Saudi Arabia,Elevator,Industrial,2006,19,Basic Maintenance,False,False,False
EQ01454,Europe,Sweden,Escalator,Healthcare,2012,13,Full Maintenance,False,False,False
EQ01455,Greater China,China,Elevator,Public / Transport,2014,11,Full Maintenance,True,False,False
EQ01456,APMEA,South Korea,Elevator,Commercial,1999,26,Full Maintenance,False,False,False
EQ01457,Americas,Mexico,Escalator,Commercial,2024,1,Repair Only,True,False,True
EQ01458,Americas,Canada,Elevator,Residential,2011,14,Repair Only,False,False,False
EQ01459,Greater China,China,Elevator,Commercial,1999,26,Basic Maintenance,False,False,True
EQ01460,Americas,USA,Elevator,Residential,2021,4,Full Maintenance,False,False,False
EQ01461,Greater China,China,Automatic Door,Healthcare,1997,28,Basic Maintenance,False,False,True
EQ01462,Americas,USA,Elevator,Public / Transport,2022,3,Basic Maintenance,True,False,False
EQ01463,Greater China,China,Elevator,Residential,2024,1,Full Maintenance,False,False,False
EQ01464,Americas,Brazil,Elevator,Commercial,2016,9,Full Maintenance,False,True,False
EQ01465,APMEA,UAE,Elevator,Residential,2018,7,Full Maintenance,True,False,False
EQ01466,Greater China,China,Elevator,Residential,2005,20,Basic Maintenance,True,False,False
EQ01467,APMEA,Australia,Elevator,Residential,2023,2,Basic Maintenance,False,True,True
EQ01468,Europe,Finland,Elevator,Commercial,2010,15,Full Maintenance,True,True,False
EQ01469,APMEA,Australia,Automatic Door,Residential,2016,9,Repair Only,True,False,True
EQ01470,Americas,Canada,Elevator,Commercial,2022,3,Full Maintenance,False,False,True
EQ01471,Europe,Netherlands,Elevator,Healthcare,2024,1,Full Maintenance,False,True,False
EQ01472,Americas,Mexico,Elevator,Commercial,2019,6,Full Maintenance,False,False,False
EQ01473,APMEA,Saudi Arabia,Elevator,Commercial,2004,21,Full Maintenance,False,False,False
EQ01474,Europe,Germany,Escalator,Commercial,2023,2,Full Maintenance,True,False,False
EQ01475,Greater China,China,Elevator,Residential,2013,12,Full Maintenance,False,True,False
EQ01476,Americas,Canada,Elevator,Industrial,2022,3,Full Maintenance,True,False,True
EQ01477,Americas,Canada,Escalator,Industrial,2015,10,Full Maintenance,False,False,False
EQ01478,Americas,USA,Elevator,Residential,2004,21,Basic Maintenance,True,True,False
EQ01479,Americas,Mexico,Elevator,Industrial,2006,19,Full Maintenance,False,True,False
EQ01480,Europe,Netherlands,Elevator,Residential,2011,14,Full Maintenance,False,False,True
EQ01481,Americas,Canada,Elevator,Industrial,2018,7,Basic Maintenance,True,False,True
EQ01482,Greater China,China,Elevator,Commercial,2004,21,Full Maintenance,False,True,False
EQ01483,Europe,France,Elevator,Residential,2012,13,Basic Maintenance,True,False,True
EQ01484,Greater China,China,Elevator,Public / Transport,2005,20,Repair Only,False,False,False
EQ01485,Greater China,China,Autowalk,Public / Transport,2019,6,Full Maintenance,False,False,True
EQ01486,Greater China,China,Elevator,Industrial,2009,16,Repair Only,True,False,True
EQ01487,Greater China,China,Elevator,Commercial,1997,28,Basic Maintenance,False,False,False
EQ01488,Americas,Mexico,Elevator,Commercial,1999,26,Repair Only,True,False,True
EQ01489,Greater China,China,Elevator,Healthcare,1996,29,Basic Maintenance,False,True,False
EQ01490,Europe,Poland,Elevator,Commercial,2009,16,Full Maintenance,False,True,True
EQ01491,Greater China,China,Autowalk,Commercial,1998,27,Repair Only,False,False,True
EQ01492,Greater China,China,Escalator,Commercial,1998,27,Full Maintenance,False,True,True
EQ01493,Greater China,China,Automatic Door,Residential,2023,2,Full Maintenance,False,False,False
EQ01494,Greater China,China,Autowalk,Commercial,2021,4,Full Maintenance,False,True,True
EQ01495,Europe,Poland,Elevator,Residential,2008,17,Full Maintenance,False,True,False
EQ01496,Americas,Brazil,Elevator,Residential,2024,1,Full Maintenance,True,False,False
EQ01497,Europe,France,Elevator,Healthcare,1995,30,Basic Maintenance,False,False,False
EQ01498,Europe,Poland,Elevator,Commercial,2013,12,Repair Only,False,False,False
EQ01499,Greater China,China,Autowalk,Residential,2013,12,Full Maintenance,False,True,True
EQ01500,APMEA,South Korea,Elevator,Residential,2008,17,Repair Only,True,True,True
EQ01501,Europe,Sweden,Autowalk,Residential,2006,19,Repair Only,True,False,False
EQ01502,Europe,Finland,Elevator,Residential,2008,17,Full Maintenance,False,False,True
EQ01503,Greater China,China,Autowalk,Public / Transport,2007,18,Full Maintenance,False,False,False
EQ01504,Greater China,China,Autowalk,Commercial,2016,9,Basic Maintenance,False,True,False
EQ01505,Greater China,China,Escalator,Public / Transport,1999,26,Basic Maintenance,True,False,True
EQ01506,Greater China,China,Escalator,Residential,2000,25,Basic Maintenance,False,False,False
EQ01507,Europe,Finland,Elevator,Commercial,2000,25,Basic Maintenance,False,False,False
EQ01508,Europe,Finland,Escalator,Public / Transport,2002,23,Full Maintenance,True,False,True
EQ01509,Europe,Poland,Automatic Door,Residential,2010,15,Full Maintenance,True,False,False
EQ01510,Americas,USA,Escalator,Commercial,1998,27,Basic Maintenance,False,False,True
EQ01511,Americas,USA,Elevator,Commercial,2021,4,Full Maintenance,False,False,False
EQ01512,Americas,USA,Elevator,Commercial,2003,22,Basic Maintenance,False,False,False
EQ01513,APMEA,UAE,Escalator,Residential,1999,26,Basic Maintenance,False,True,False
EQ01514,Greater China,China,Elevator,Commercial,2015,10,Basic Maintenance,False,True,False
EQ01515,Greater China,China,Escalator,Commercial,1996,29,Repair Only,True,False,False
EQ01516,Greater China,China,Elevator,Commercial,2013,12,Full Maintenance,False,True,False
EQ01517,Europe,Sweden,Elevator,Industrial,2015,10,Basic Maintenance,False,True,False
EQ01518,APMEA,UAE,Elevator,Public / Transport,2001,24,Basic Maintenance,False,False,False
EQ01519,Greater China,China,Elevator,Public / Transport,1996,29,Repair Only,True,False,False
EQ01520,APMEA,India,Elevator,Commercial,2005,20,Basic Maintenance,False,False,False
EQ01521,Greater China,China,Elevator,Healthcare,1997,28,Full Maintenance,False,False,False
EQ01522,APMEA,India,Elevator,Industrial,1998,27,Repair Only,False,False,False
EQ01523,Greater China,China,Elevator,Public / Transport,2002,23,Basic Maintenance,False,False,False
EQ01524,Greater China,China,Elevator,Residential,2003,22,Full Maintenance,False,False,True
EQ01525,Europe,Poland,Escalator,Residential,2010,15,Basic Maintenance,False,True,False
EQ01526,Greater China,China,Automatic Door,Public / Transport,2015,10,Repair Only,False,True,False
EQ01527,Greater China,China,Escalator,Commercial,2012,13,Basic Maintenance,False,False,False
EQ01528,Greater China,China,Automatic Door,Residential,1999,26,Full Maintenance,True,True,True
EQ01529,Americas,Brazil,Escalator,Public / Transport,2000,25,Basic Maintenance,False,True,False
EQ01530,Europe,Finland,Elevator,Public / Transport,2021,4,Basic Maintenance,False,True,True
EQ01531,Greater China,China,Escalator,Healthcare,2011,14,Full Maintenance,False,False,True
EQ01532,Europe,Poland,Escalator,Industrial,2021,4,Full Maintenance,False,False,False
EQ01533,Americas,Canada,Elevator,Commercial,2006,19,Full Maintenance,False,False,False
EQ01534,Greater China,China,Elevator,Commercial,2013,12,Basic Maintenance,True,True,True
EQ01535,Europe,Germany,Escalator,Residential,2010,15,Basic Maintenance,False,False,False
EQ01536,Greater China,China,Elevator,Residential,2004,21,Full Maintenance,False,True,True
EQ01537,Greater China,China,Elevator,Commercial,2009,16,Full Maintenance,False,False,True
EQ01538,Americas,Mexico,Elevator,Commercial,2010,15,Full Maintenance,False,False,True
EQ01539,Greater China,China,Elevator,Residential,2001,24,Basic Maintenance,False,False,False
EQ01540,Europe,Poland,Elevator,Public / Transport,2004,21,Full Maintenance,False,False,True
EQ01541,Americas,Mexico,Elevator,Healthcare,2018,7,Full Maintenance,False,False,True
EQ01542,Greater China,China,Elevator,Public / Transport,2022,3,Full Maintenance,False,False,False
EQ01543,Europe,Netherlands,Elevator,Public / Transport,2005,20,Basic Maintenance,False,False,False
EQ01544,Greater China,China,Escalator,Residential,2004,21,Full Maintenance,True,False,False
EQ01545,APMEA,Australia,Autowalk,Healthcare,2000,25,Full Maintenance,False,False,False
EQ01546,Europe,Poland,Elevator,Residential,2015,10,Repair Only,False,False,False
EQ01547,Americas,Canada,Escalator,Public / Transport,2004,21,Full Maintenance,False,False,True
EQ01548,Europe,Netherlands,Elevator,Healthcare,2024,1,Full Maintenance,False,False,False
EQ01549,Greater China,China,Elevator,Healthcare,2004,21,Repair Only,False,True,False
EQ01550,Europe,Poland,Elevator,Residential,2006,19,Full Maintenance,True,False,True
EQ01551,APMEA,Saudi Arabia,Elevator,Commercial,2013,12,Basic Maintenance,False,False,True
EQ01552,Europe,Sweden,Elevator,Commercial,2019,6,Full Maintenance,False,False,False
EQ01553,Americas,Mexico,Elevator,Commercial,2009,16,Basic Maintenance,False,True,True
EQ01554,APMEA,Saudi Arabia,Escalator,Commercial,2007,18,Full Maintenance,False,False,False
EQ01555,Greater China,China,Escalator,Commercial,2024,1,Basic Maintenance,False,False,False
EQ01556,Greater China,China,Elevator,Residential,1995,30,Full Maintenance,False,False,True
EQ01557,Europe,Sweden,Elevator,Residential,2021,4,Full Maintenance,True,False,True
EQ01558,Europe,France,Elevator,Industrial,1999,26,Basic Maintenance,False,False,False
EQ01559,Americas,Brazil,Elevator,Commercial,2018,7,Repair Only,True,False,True
EQ01560,APMEA,Australia,Escalator,Industrial,2013,12,Full Maintenance,True,True,False
EQ01561,Greater China,China,Elevator,Industrial,2005,20,Basic Maintenance,False,False,False
EQ01562,Greater China,China,Escalator,Residential,2021,4,Full Maintenance,False,True,False
EQ01563,Americas,Mexico,Autowalk,Healthcare,1995,30,Basic Maintenance,False,False,False
EQ01564,Greater China,China,Elevator,Commercial,2001,24,Full Maintenance,True,False,True
EQ01565,Americas,Brazil,Automatic Door,Commercial,2012,13,Basic Maintenance,True,False,True
EQ01566,Europe,Poland,Elevator,Residential,2005,20,Full Maintenance,True,False,False
EQ01567,Americas,Canada,Elevator,Commercial,2013,12,Full Maintenance,True,False,False
EQ01568,Greater China,China,Elevator,Residential,1995,30,Full Maintenance,True,False,True
EQ01569,Europe,Germany,Elevator,Residential,1998,27,Full Maintenance,False,False,False
EQ01570,Europe,Germany,Elevator,Commercial,1998,27,Repair Only,False,False,True
EQ01571,Europe,France,Elevator,Commercial,2000,25,Repair Only,False,False,False
EQ01572,Greater China,China,Escalator,Residential,2008,17,Basic Maintenance,False,True,False
EQ01573,Americas,USA,Autowalk,Residential,2017,8,Full Maintenance,True,False,True
EQ01574,APMEA,Saudi Arabia,Escalator,Residential,2022,3,Full Maintenance,False,False,True
EQ01575,Greater China,China,Elevator,Commercial,2020,5,Basic Maintenance,False,True,True
EQ01576,Greater China,China,Escalator,Commercial,2000,25,Repair Only,False,False,False
EQ01577,Greater China,China,Elevator,Commercial,2008,17,Full Maintenance,False,False,True
EQ01578,Europe,Finland,Escalator,Commercial,2000,25,Basic Maintenance,False,False,True
EQ01579,Europe,Finland,Escalator,Public / Transport,2002,23,Repair Only,True,False,False
EQ01580,Europe,Finland,Autowalk,Commercial,2010,15,Repair Only,False,False,False
EQ01581,Greater China,China,Elevator,Industrial,1997,28,Full Maintenance,True,False,False
EQ01582,Greater China,China,Escalator,Public / Transport,2001,24,Full Maintenance,True,False,True
EQ01583,Europe,Germany,Elevator,Commercial,2023,2,Full Maintenance,True,False,True
EQ01584,Europe,Sweden,Automatic Door,Residential,2008,17,Full Maintenance,False,False,True
EQ01585,APMEA,Australia,Elevator,Healthcare,2008,17,Full Maintenance,False,False,False
EQ01586,Greater China,China,Elevator,Public / Transport,1995,30,Full Maintenance,True,False,False
EQ01587,Americas,Canada,Elevator,Residential,2002,23,Basic Maintenance,False,True,False
EQ01588,Europe,Poland,Escalator,Public / Transport,2020,5,Full Maintenance,False,True,False
EQ01589,Europe,Poland,Elevator,Public / Transport,1999,26,Full Maintenance,False,False,True
EQ01590,Americas,USA,Elevator,Residential,2007,18,Basic Maintenance,False,True,False
EQ01591,Americas,Brazil,Automatic Door,Public / Transport,1995,30,Basic Maintenance,False,False,True
EQ01592,APMEA,Australia,Autowalk,Residential,2009,16,Basic Maintenance,False,False,True
EQ01593,Greater China,China,Elevator,Residential,1995,30,Full Maintenance,False,True,True
EQ01594,Greater China,China,Elevator,Healthcare,2019,6,Basic Maintenance,False,True,False
EQ01595,Americas,Mexico,Escalator,Public / Transport,2019,6,Basic Maintenance,False,False,False
EQ01596,Europe,Finland,Autowalk,Residential,2018,7,Full Maintenance,True,False,True
EQ01597,Greater China,China,Elevator,Commercial,2003,22,Basic Maintenance,False,False,True
EQ01598,Greater China,China,Elevator,Residential,2020,5,Full Maintenance,True,False,False
EQ01599,Greater China,China,Elevator,Industrial,2011,14,Full Maintenance,False,True,False
EQ01600,APMEA,South Korea,Escalator,Industrial,2006,19,Full Maintenance,True,True,True
EQ01601,Greater China,China,Elevator,Healthcare,2013,12,Full Maintenance,False,False,False
EQ01602,Greater China,China,Elevator,Public / Transport,1995,30,Full Maintenance,False,False,True
EQ01603,Greater China,China,Elevator,Residential,1999,26,Basic Maintenance,False,False,True
EQ01604,Greater China,China,Autowalk,Commercial,2017,8,Full Maintenance,False,False,True
EQ01605,Greater China,China,Elevator,Residential,2002,23,Repair Only,False,False,True
