call_id,equipment_id,region,country,call_date,year,month,call_type,resolution_hours,first_time_fix,technician_id
C0000279,EQ00026,Americas,Canada,2023-12-15,2023,12,Emergency,5.89,False,T0021
C0000280,EQ00026,Americas,Canada,2024-03-19,2024,3,Planned Maintenance,2.52,True,T0136
C0000281,EQ00026,Americas,Canada,2024-05-13,2024,5,Planned Maintenance,0.88,True,T0063
C0000282,EQ00026,Americas,Canada,2024-08-24,2024,8,Planned Maintenance,2.18,False,T0067
C0000283,EQ00026,Americas,Canada,2024-10-21,2024,10,Planned Maintenance,0.5,True,T0135
C0000284,EQ00026,Americas,Canada,2025-01-27,2025,1,Planned Maintenance,0.5,True,T0186
C0000285,EQ00026,Americas,Canada,2025-04-05,2025,4,Planned Maintenance,4.11,False,T0167
C0000286,EQ00026,Americas,Canada,2025-07-26,2025,7,Planned Maintenance,3.02,True,T0142
C0000287,EQ00026,Americas,Canada,2025-10-02,2025,10,Planned Maintenance,1.02,True,T0022
C0000288,EQ00027,Greater China,China,2023-03-04,2023,3,Planned Maintenance,2.37,True,T0065
C0000289,EQ00027,Greater China,China,2023-08-12,2023,8,Planned Maintenance,10.98,False,T0104
C0000290,EQ00027,Greater China,China,2024-03-20,2024,3,Planned Maintenance,0.5,False,T0189
C0000291,EQ00027,Greater China,China,2024-07-10,2024,7,Planned Maintenance,2.29,True,T0104
C0000292,EQ00027,Greater China,China,2025-01-06,2025,1,Planned Maintenance,0.5,True,T0138
C0000293,EQ00027,Greater China,China,2025-07-11,2025,7,Planned Maintenance,0.56,True,T0178
C0000294,EQ00027,Greater China,China,2025-03-26,2025,3,Breakdown,3.64,False,T0022
C0000295,EQ00028,Europe,Netherlands,2023-02-09,2023,2,Planned Maintenance,0.5,False,T0033
C0000296,EQ00028,Europe,Netherlands,2023-06-05,2023,6,Planned Maintenance,10.23,True,T0113
C0000297,EQ00028,Europe,Netherlands,2023-08-21,2023,8,Planned Maintenance,2.21,True,T0134
C0000298,EQ00028,Europe,Netherlands,2023-12-03,2023,12,Planned Maintenance,8.49,True,T0187
C0000299,EQ00028,Europe,Netherlands,2024-01-16,2024,1,Planned Maintenance,13.87,True,T0172
C0000300,EQ00028,Europe,Netherlands,2024-04-04,2024,4,Planned Maintenance,2.77,True,T0165
C0000301,EQ00028,Europe,Netherlands,2024-07-05,2024,7,Planned Maintenance,1.27,True,T0029
C0000302,EQ00028,Europe,Netherlands,2024-12-08,2024,12,Planned Maintenance,3.04,True,T0109
C0000303,EQ00028,Europe,Netherlands,2025-01-18,2025,1,Planned Maintenance,1.41,True,T0087
C0000304,EQ00028,Europe,Netherlands,2025-05-17,2025,5,Planned Maintenance,1.41,True,T0190
C0000305,EQ00028,Europe,Netherlands,2025-08-18,2025,8,Planned Maintenance,1.23,True,T0198
C0000306,EQ00028,Europe,Netherlands,2025-12-06,2025,12,Planned Maintenance,3.48,True,T0056
C0000307,EQ00028,Europe,Netherlands,2025-09-14,2025,9,Breakdown,0.54,True,T0133
C0000308,EQ00029,Europe,Finland,2023-02-10,2023,2,Planned Maintenance,1.37,True,T0110
C0000309,EQ00029,Europe,Finland,2023-04-21,2023,4,Planned Maintenance,0.5,True,T0128
C0000310,EQ00029,Europe,Finland,2023-08-06,2023,8,Planned Maintenance,0.5,True,T0102
C0000311,EQ00029,Europe,Finland,2023-10-21,2023,10,Planned Maintenance,1.37,True,T0041
C0000312,EQ00029,Europe,Finland,2024-02-19,2024,2,Planned Maintenance,0.5,True,T0069
C0000313,EQ00029,Europe,Finland,2024-06-24,2024,6,Planned Maintenance,0.5,True,T0145
C0000314,EQ00029,Europe,Finland,2024-07-17,2024,7,Planned Maintenance,4.23,True,T0166
C0000315,EQ00029,Europe,Finland,2024-11-21,2024,11,Planned Maintenance,2.63,True,T0197
C0000316,EQ00029,Europe,Finland,2025-01-07,2025,1,Planned Maintenance,14.39,True,T0196
C0000317,EQ00029,Europe,Finland,2025-06-08,2025,6,Planned Maintenance,0.53,True,T0111
C0000318,EQ00029,Europe,Finland,2025-08-24,2025,8,Planned Maintenance,2.94,True,T0073
C0000319,EQ00029,Europe,Finland,2025-12-14,2025,12,Planned Maintenance,0.5,True,T0012
C0000320,EQ00030,Greater China,China,2023-03-01,2023,3,Planned Maintenance,15.59,True,T0021
C0000321,EQ00030,Greater China,China,2023-04-03,2023,4,Planned Maintenance,2.92,True,T0165
C0000322,EQ00030,Greater China,China,2023-09-26,2023,9,Planned Maintenance,0.89,True,T0104
C0000323,EQ00030,Greater China,China,2023-12-14,2023,12,Planned Maintenance,3.5,True,T0051
C0000324,EQ00030,Greater China,China,2024-03-26,2024,3,Planned Maintenance,3.76,True,T0169
C0000325,EQ00030,Greater China,China,2024-06-09,2024,6,Planned Maintenance,1.58,True,T0076
C0000326,EQ00030,Greater China,China,2024-07-18,2024,7,Planned Maintenance,3.86,True,T0072
C0000327,EQ00030,Greater China,China,2024-10-19,2024,10,Planned Maintenance,1.38,True,T0054
C0000328,EQ00030,Greater China,China,2025-01-06,2025,1,Planned Maintenance,0.5,True,T0192
C0000329,EQ00030,Greater China,China,2025-04-12,2025,4,Planned Maintenance,3.83,True,T0027
C0000330,EQ00030,Greater China,China,2025-07-18,2025,7,Planned Maintenance,0.91,True,T0165
C0000331,EQ00030,Greater China,China,2025-10-16,2025,10,Planned Maintenance,1.78,True,T0151
C0000332,EQ00031,Europe,Sweden,2023-01-12,2023,1,Planned Maintenance,0.5,True,T0093
C0000333,EQ00031,Europe,Sweden,2023-04-07,2023,4,Planned Maintenance,3.0,True,T0050
C0000334,EQ00031,Europe,Sweden,2023-09-18,2023,9,Planned Maintenance,0.5,True,T0043
C0000335,EQ00031,Europe,Sweden,2023-12-27,2023,12,Planned Maintenance,0.5,True,T0081
C0000336,EQ00031,Europe,Sweden,2023-08-30,2023,8,Entrapment,2.45,True,T0197
C0000337,EQ00031,Europe,Sweden,2024-02-07,2024,2,Planned Maintenance,9.97,True,T0095
C0000338,EQ00031,Europe,Sweden,2024-04-05,2024,4,Planned Maintenance,1.59,True,T0064
C0000339,EQ00031,Europe,Sweden,2024-08-15,2024,8,Planned Maintenance,3.93,True,T0079
C0000340,EQ00031,Europe,Sweden,2024-10-06,2024,10,Planned Maintenance,1.98,True,T0171
C0000341,EQ00031,Europe,Sweden,2025-03-14,2025,3,Planned Maintenance,4.71,False,T0148
C0000342,EQ00031,Europe,Sweden,2025-04-06,2025,4,Planned Maintenance,0.5,True,T0038
C0000343,EQ00031,Europe,Sweden,2025-07-03,2025,7,Planned Maintenance,1.81,False,T0045
C0000344,EQ00031,Europe,Sweden,2025-11-11,2025,11,Planned Maintenance,0.5,False,T0057
C0000345,EQ00032,Greater China,China,2023-03-08,2023,3,Planned Maintenance,3.6,True,T0007
C0000346,EQ00032,Greater China,China,2023-04-07,2023,4,Planned Maintenance,0.5,True,T0162
C0000347,EQ00032,Greater China,China,2023-08-20,2023,8,Planned Maintenance,0.5,True,T0109
C0000348,EQ00032,Greater China,China,2023-12-25,2023,12,Planned Maintenance,1.53,True,T0133
C0000349,EQ00032,Greater China,China,2023-11-23,2023,11,Breakdown,0.98,True,T0124
C0000350,EQ00032,Greater China,China,2024-01-20,2024,1,Planned Maintenance,3.68,True,T0123
C0000351,EQ00032,Greater China,China,2024-05-06,2024,5,Planned Maintenance,1.45,True,T0109
C0000352,EQ00032,Greater China,China,2024-07-17,2024,7,Planned Maintenance,4.68,False,T0096
C0000353,EQ00032,Greater China,China,2024-11-04,2024,11,Planned Maintenance,1.32,True,T0064
C0000354,EQ00032,Greater China,China,2024-05-18,2024,5,Breakdown,40.47,True,T0039
C0000355,EQ00032,Greater China,China,2025-02-19,2025,2,Planned Maintenance,0.5,True,T0088
C0000356,EQ00032,Greater China,China,2025-06-17,2025,6,Planned Maintenance,2.92,True,T0105
C0000357,EQ00032,Greater China,China,2025-07-14,2025,7,Planned Maintenance,0.71,True,T0150
C0000358,EQ00032,Greater China,China,2025-12-01,2025,12,Planned Maintenance,0.62,True,T0173
C0000359,EQ00033,Greater China,China,2023-02-06,2023,2,Planned Maintenance,4.07,True,T0013
C0000360,EQ00033,Greater China,China,2023-06-13,2023,6,Planned Maintenance,0.59,True,T0040
C0000361,EQ00033,Greater China,China,2023-07-20,2023,7,Planned Maintenance,8.54,True,T0057
C0000362,EQ00033,Greater China,China,2023-10-05,2023,10,Planned Maintenance,9.95,True,T0122
C0000363,EQ00033,Greater China,China,2024-03-24,2024,3,Planned Maintenance,3.03,True,T0047
C0000364,EQ00033,Greater China,China,2024-04-03,2024,4,Planned Maintenance,15.8,False,T0090
C0000365,EQ00033,Greater China,China,2024-07-15,2024,7,Planned Maintenance,2.56,True,T0166
C0000366,EQ00033,Greater China,China,2024-11-03,2024,11,Planned Maintenance,2.68,True,T0160
C0000367,EQ00033,Greater China,China,2024-01-10,2024,1,Emergency,0.9,False,T0028
C0000368,EQ00033,Greater China,China,2025-02-19,2025,2,Planned Maintenance,1.05,True,T0170
C0000369,EQ00033,Greater China,China,2025-05-14,2025,5,Planned Maintenance,1.64,True,T0081
C0000370,EQ00033,Greater China,China,2025-09-19,2025,9,Planned Maintenance,2.9,True,T0141
C0000371,EQ00033,Greater China,China,2025-12-20,2025,12,Planned Maintenance,0.5,False,T0130
C0000372,EQ00033,Greater China,China,2025-10-10,2025,10,Emergency,10.81,True,T0128
C0000373,EQ00034,APMEA,Saudi Arabia,2023-01-21,2023,1,Planned Maintenance,1.64,True,T0073
C0000374,EQ00034,APMEA,Saudi Arabia,2023-07-18,2023,7,Planned Maintenance,5.55,True,T0148
C0000375,EQ00034,APMEA,Saudi Arabia,2024-03-25,2024,3,Planned Maintenance,1.87,True,T0059
C0000376,EQ00034,APMEA,Saudi Arabia,2024-08-08,2024,8,Planned Maintenance,0.5,False,T0044
C0000377,EQ00034,APMEA,Saudi Arabia,2025-03-23,2025,3,Planned Maintenance,1.17,True,T0013
C0000378,EQ00034,APMEA,Saudi Arabia,2025-08-06,2025,8,Planned Maintenance,0.5,True,T0126
C0000379,EQ00035,APMEA,UAE,2023-01-03,2023,1,Planned Maintenance,0.89,True,T0050
C0000380,EQ00035,APMEA,UAE,2023-05-26,2023,5,Planned Maintenance,0.5,True,T0092
C0000381,EQ00035,APMEA,UAE,2023-07-08,2023,7,Planned Maintenance,1.08,True,T0085
C0000382,EQ00035,APMEA,UAE,2023-11-09,2023,11,Planned Maintenance,0.5,True,T0073
C0000383,EQ00035,APMEA,UAE,2023-07-27,2023,7,Emergency,0.83,False,T0091
C0000384,EQ00035,APMEA,UAE,2023-02-21,2023,2,Emergency,2.53,False,T0059
C0000385,EQ00035,APMEA,UAE,2024-02-21,2024,2,Planned Maintenance,5.53,True,T0029
C0000386,EQ00035,APMEA,UAE,2024-05-05,2024,5,Planned Maintenance,1.28,True,T0046
C0000387,EQ00035,APMEA,UAE,2024-07-13,2024,7,Planned Maintenance,0.56,True,T0023
C0000388,EQ00035,APMEA,UAE,2024-11-22,2024,11,Planned Maintenance,2.61,True,T0168
C0000389,EQ00035,APMEA,UAE,2025-02-08,2025,2,Planned Maintenance,1.11,True,T0157
C0000390,EQ00035,APMEA,UAE,2025-04-07,2025,4,Planned Maintenance,3.93,True,T0049
C0000391,EQ00035,APMEA,UAE,2025-09-20,2025,9,Planned Maintenance,1.55,True,T0013
C0000392,EQ00035,APMEA,UAE,2025-10-21,2025,10,Planned Maintenance,1.24,True,T0043
C0000393,EQ00036,Americas,Mexico,2023-01-22,2023,1,Planned Maintenance,0.57,True,T0094
C0000394,EQ00036,Americas,Mexico,2023-04-01,2023,4,Planned Maintenance,1.41,True,T0084
C0000395,EQ00036,Americas,Mexico,2023-07-25,2023,7,Planned Maintenance,5.88,True,T0106
C0000396,EQ00036,Americas,Mexico,2023-10-24,2023,10,Planned Maintenance,0.5,True,T0042
C0000397,EQ00036,Americas,Mexico,2024-03-15,2024,3,Planned Maintenance,1.41,True,T0183
C0000398,EQ00036,Americas,Mexico,2024-05-12,2024,5,Planned Maintenance,5.97,False,T0142
C0000399,EQ00036,Americas,Mexico,2024-08-23,2024,8,Planned Maintenance,11.55,True,T0108
C0000400,EQ00036,Americas,Mexico,2024-10-02,2024,10,Planned Maintenance,1.11,False,T0134
C0000401,EQ00036,Americas,Mexico,2025-01-15,2025,1,Planned Maintenance,0.74,True,T0010
C0000402,EQ00036,Americas,Mexico,2025-06-14,2025,6,Planned Maintenance,1.51,False,T0019
C0000403,EQ00036,Americas,Mexico,2025-08-02,2025,8,Planned Maintenance,11.02,True,T0141
C0000404,EQ00036,Americas,Mexico,2025-12-23,2025,12,Planned Maintenance,5.07,True,T0048
C0000405,EQ00036,Americas,Mexico,2025-01-12,2025,1,Breakdown,10.08,True,T0126
C0000406,EQ00037,Greater China,China,2023-01-25,2023,1,Planned Maintenance,4.12,True,T0095
C0000407,EQ00037,Greater China,China,2023-04-09,2023,4,Planned Maintenance,3.74,False,T0055
C0000408,EQ00037,Greater China,China,2023-07-04,2023,7,Planned Maintenance,5.01,True,T0052
C0000409,EQ00037,Greater China,China,2023-12-12,2023,12,Planned Maintenance,4.83,True,T0099
C0000410,EQ00037,Greater China,China,2024-01-07,2024,1,Planned Maintenance,2.78,True,T0008
C0000411,EQ00037,Greater China,China,2024-04-12,2024,4,Planned Maintenance,5.33,True,T0183
C0000412,EQ00037,Greater China,China,2024-08-14,2024,8,Planned Maintenance,4.25,True,T0112
C0000413,EQ00037,Greater China,China,2024-10-24,2024,10,Planned Maintenance,6.29,True,T0081
C0000414,EQ00037,Greater China,China,2025-03-11,2025,3,Planned Maintenance,0.81,True,T0114
C0000415,EQ00037,Greater China,China,2025-04-21,2025,4,Planned Maintenance,4.62,True,T0106
C0000416,EQ00037,Greater China,China,2025-08-02,2025,8,Planned Maintenance,3.28,True,T0094
C0000417,EQ00037,Greater China,China,2025-12-07,2025,12,Planned Maintenance,2.33,True,T0081
C0000418,EQ00038,Greater China,China,2023-03-06,2023,3,Planned Maintenance,1.58,True,T0123
C0000419,EQ00038,Greater China,China,2023-07-06,2023,7,Planned Maintenance,4.74,True,T0154
C0000420,EQ00038,Greater China,China,2024-02-03,2024,2,Planned Maintenance,4.82,True,T0159
C0000421,EQ00038,Greater China,China,2024-08-26,2024,8,Planned Maintenance,6.65,True,T0107
C0000422,EQ00038,Greater China,China,2025-02-08,2025,2,Planned Maintenance,2.48,True,T0065
C0000423,EQ00038,Greater China,China,2025-09-22,2025,9,Planned Maintenance,4.34,True,T0035
C0000424,EQ00039,Americas,Canada,2023-01-15,2023,1,Planned Maintenance,0.59,True,T0067
C0000425,EQ00039,Americas,Canada,2023-08-26,2023,8,Planned Maintenance,1.8,True,T0011
C0000426,EQ00039,Americas,Canada,2024-01-16,2024,1,Planned Maintenance,1.7,True,T0114
C0000427,EQ00039,Americas,Canada,2024-09-14,2024,9,Planned Maintenance,0.86,False,T0076
C0000428,EQ00039,Americas,Canada,2025-02-17,2025,2,Planned Maintenance,2.88,True,T0086
C0000429,EQ00039,Americas,Canada,2025-09-07,2025,9,Planned Maintenance,3.2,True,T0094
C0000430,EQ00040,Europe,Germany,2023-01-03,2023,1,Planned Maintenance,0.5,True,T0189
C0000431,EQ00040,Europe,Germany,2023-06-01,2023,6,Planned Maintenance,2.7,True,T0051
C0000432,EQ00040,Europe,Germany,2023-09-03,2023,9,Planned Maintenance,2.31,True,T0110
C0000433,EQ00040,Europe,Germany,2023-12-01,2023,12,Planned Maintenance,0.83,True,T0007
C0000434,EQ00040,Europe,Germany,2024-02-17,2024,2,Planned Maintenance,1.56,False,T0092
C0000435,EQ00040,Europe,Germany,2024-04-01,2024,4,Planned Maintenance,0.5,True,T0199
C0000436,EQ00040,Europe,Germany,2024-07-09,2024,7,Planned Maintenance,0.5,False,T0051
C0000437,EQ00040,Europe,Germany,2024-11-02,2024,11,Planned Maintenance,11.98,True,T0064
C0000438,EQ00040,Europe,Germany,2025-01-07,2025,1,Planned Maintenance,2.85,True,T0072
C0000439,EQ00040,Europe,Germany,2025-06-13,2025,6,Planned Maintenance,3.29,True,T0134
C0000440,EQ00040,Europe,Germany,2025-07-09,2025,7,Planned Maintenance,0.5,True,T0158
C0000441,EQ00040,Europe,Germany,2025-10-07,2025,10,Planned Maintenance,4.86,True,T0052
C0000442,EQ00041,Greater China,China,2023-02-27,2023,2,Planned Maintenance,0.5,True,T0133
C0000443,EQ00041,Greater China,China,2023-04-02,2023,4,Planned Maintenance,1.4,True,T0148
C0000444,EQ00041,Greater China,China,2023-07-20,2023,7,Planned Maintenance,0.74,True,T0063
C0000445,EQ00041,Greater China,China,2023-12-05,2023,12,Planned Maintenance,2.29,True,T0042
C0000446,EQ00041,Greater China,China,2024-01-18,2024,1,Planned Maintenance,1.22,True,T0038
C0000447,EQ00041,Greater China,China,2024-05-23,2024,5,Planned Maintenance,1.13,True,T0192
C0000448,EQ00041,Greater China,China,2024-07-16,2024,7,Planned Maintenance,0.5,True,T0099
C0000449,EQ00041,Greater China,China,2024-10-22,2024,10,Planned Maintenance,5.42,True,T0181
C0000450,EQ00041,Greater China,China,2025-01-27,2025,1,Planned Maintenance,1.45,True,T0176
C0000451,EQ00041,Greater China,China,2025-04-16,2025,4,Planned Maintenance,2.97,True,T0077
C0000452,EQ00041,Greater China,China,2025-09-24,2025,9,Planned Maintenance,2.1,False,T0180
C0000453,EQ00041,Greater China,China,2025-12-18,2025,12,Planned Maintenance,2.24,True,T0105
C0000454,EQ00042,Europe,France,2023-03-10,2023,3,Planned Maintenance,2.07,True,T0200
C0000455,EQ00042,Europe,France,2023-04-12,2023,4,Planned Maintenance,15.82,True,T0066
C0000456,EQ00042,Europe,France,2023-09-24,2023,9,Planned Maintenance,4.67,False,T0106
C0000457,EQ00042,Europe,France,2023-11-25,2023,11,Planned Maintenance,0.5,True,T0076
C0000458,EQ00042,Europe,France,2024-02-26,2024,2,Planned Maintenance,1.1,True,T0170
C0000459,EQ00042,Europe,France,2024-06-11,2024,6,Planned Maintenance,0.59,True,T0165
C0000460,EQ00042,Europe,France,2024-08-02,2024,8,Planned Maintenance,1.34,True,T0192
C0000461,EQ00042,Europe,France,2024-11-11,2024,11,Planned Maintenance,1.11,True,T0190
C0000462,EQ00042,Europe,France,2025-01-26,2025,1,Planned Maintenance,0.5,False,T0161
C0000463,EQ00042,Europe,France,2025-06-04,2025,6,Planned Maintenance,2.26,True,T0009
C0000464,EQ00042,Europe,France,2025-07-26,2025,7,Planned Maintenance,0.61,True,T0068
C0000465,EQ00042,Europe,France,2025-10-14,2025,10,Planned Maintenance,0.65,True,T0140
C0000466,EQ00043,Greater China,China,2023-01-13,2023,1,Planned Maintenance,1.77,False,T0143
C0000467,EQ00043,Greater China,China,2023-06-24,2023,6,Planned Maintenance,0.5,True,T0027
C0000468,EQ00043,Greater China,China,2023-07-17,2023,7,Planned Maintenance,7.13,True,T0140
C0000469,EQ00043,Greater China,China,2023-10-21,2023,10,Planned Maintenance,0.5,True,T0024
C0000470,EQ00043,Greater China,China,2024-01-10,2024,1,Planned Maintenance,2.1,True,T0139
C0000471,EQ00043,Greater China,China,2024-05-05,2024,5,Planned Maintenance,4.43,True,T0199
C0000472,EQ00043,Greater China,China,2024-07-20,2024,7,Planned Maintenance,0.5,True,T0194
C0000473,EQ00043,Greater China,China,2024-11-09,2024,11,Planned Maintenance,4.79,True,T0196
C0000474,EQ00043,Greater China,China,2025-02-23,2025,2,Planned Maintenance,0.85,True,T0060
C0000475,EQ00043,Greater China,China,2025-06-04,2025,6,Planned Maintenance,0.74,True,T0162
C0000476,EQ00043,Greater China,China,2025-08-18,2025,8,Planned Maintenance,2.21,True,T0007
C0000477,EQ00043,Greater China,China,2025-12-23,2025,12,Planned Maintenance,1.99,True,T0040
C0000478,EQ00044,APMEA,India,2023-02-05,2023,2,Planned Maintenance,4.64,False,T0186
C0000479,EQ00044,APMEA,India,2023-08-10,2023,8,Planned Maintenance,0.5,False,T0119
C0000480,EQ00044,APMEA,India,2024-02-03,2024,2,Planned Maintenance,5.01,False,T0174
C0000481,EQ00044,APMEA,India,2024-09-18,2024,9,Planned Maintenance,8.92,True,T0026
C0000482,EQ00044,APMEA,India,2025-03-04,2025,3,Planned Maintenance,5.92,True,T0167
C0000483,EQ00044,APMEA,India,2025-08-22,2025,8,Planned Maintenance,0.61,True,T0165
C0000484,EQ00044,APMEA,India,2025-12-17,2025,12,Emergency,3.42,False,T0151
C0000485,EQ00045,Greater China,China,2023-02-12,2023,2,Planned Maintenance,2.99,True,T0038
C0000486,EQ00045,Greater China,China,2023-09-13,2023,9,Planned Maintenance,1.53,True,T0178
C0000487,EQ00045,Greater China,China,2024-01-05,2024,1,Planned Maintenance,0.5,True,T0016
C0000488,EQ00045,Greater China,China,2024-08-11,2024,8,Planned Maintenance,5.16,False,T0134
C0000489,EQ00045,Greater China,China,2025-02-22,2025,2,Planned Maintenance,0.5,True,T0028
C0000490,EQ00045,Greater China,China,2025-08-19,2025,8,Planned Maintenance,0.5,True,T0107
C0000491,EQ00046,Americas,USA,2023-03-22,2023,3,Planned Maintenance,2.56,True,T0135
C0000492,EQ00046,Americas,USA,2023-05-18,2023,5,Planned Maintenance,7.47,True,T0088
C0000493,EQ00046,Americas,USA,2023-09-08,2023,9,Planned Maintenance,3.67,True,T0079
C0000494,EQ00046,Americas,USA,2023-12-05,2023,12,Planned Maintenance,0.5,True,T0085
C0000495,EQ00046,Americas,USA,2024-01-03,2024,1,Planned Maintenance,2.87,True,T0087
C0000496,EQ00046,Americas,USA,2024-06-03,2024,6,Planned Maintenance,0.89,True,T0136
C0000497,EQ00046,Americas,USA,2024-09-20,2024,9,Planned Maintenance,0.65,True,T0156
C0000498,EQ00046,Americas,USA,2024-12-12,2024,12,Planned Maintenance,0.86,True,T0165
C0000499,EQ00046,Americas,USA,2025-03-02,2025,3,Planned Maintenance,6.73,True,T0023
C0000500,EQ00046,Americas,USA,2025-04-08,2025,4,Planned Maintenance,0.5,True,T0176
C0000501,EQ00046,Americas,USA,2025-07-05,2025,7,Planned Maintenance,0.5,True,T0044
C0000502,EQ00046,Americas,USA,2025-10-20,2025,10,Planned Maintenance,3.76,True,T0106
C0000503,EQ00047,Greater China,China,2023-03-10,2023,3,Planned Maintenance,1.18,True,T0109
C0000504,EQ00047,Greater China,China,2023-04-07,2023,4,Planned Maintenance,0.5,True,T0188
C0000505,EQ00047,Greater China,China,2023-07-10,2023,7,Planned Maintenance,2.07,True,T0194
C0000506,EQ00047,Greater China,China,2023-11-24,2023,11,Planned Maintenance,0.5,True,T0139
C0000507,EQ00047,Greater China,China,2024-03-16,2024,3,Planned Maintenance,7.94,True,T0042
C0000508,EQ00047,Greater China,China,2024-06-04,2024,6,Planned Maintenance,3.37,True,T0068
C0000509,EQ00047,Greater China,China,2024-08-26,2024,8,Planned Maintenance,10.15,True,T0134
